filename,file_path,label,rows,cols,total_frames,frame_times
IM_0325,/autodl-fs/data/Pro/DSA/dicom_all/IM_0325,1,1024,1024,45,"0,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,1000.064,999.936,1000.064,1000.064"
IM_0328,/autodl-fs/data/Pro/DSA/dicom_all/IM_0328,0,1024,1024,49,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,500.096,499.968,499.968"
IM_0338,/autodl-fs/data/Pro/DSA/dicom_all/IM_0338,0,1024,1024,52,"0,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.784,166.528,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,500.096,499.968,499.968,500.096,499.968,499.968"
IM_0346,/autodl-fs/data/Pro/DSA/dicom_all/IM_0346,1,1024,1024,29,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,1000.064,1000.064,999.936,1000.064,1000.064,2000,2000,2000.128,2000"
IM_0351,/autodl-fs/data/Pro/DSA/dicom_all/IM_0351,1,1024,1024,39,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,499.968,499.968,499.968,500.096,499.968,499.968,500.096,499.968"
IM_0354,/autodl-fs/data/Pro/DSA/dicom_all/IM_0354,1,1024,1024,45,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312"
IM_0364,/autodl-fs/data/Pro/DSA/dicom_all/IM_0364,0,1024,1024,23,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,1000.064,999.936,1000.064"
IM_0365,/autodl-fs/data/Pro/DSA/dicom_all/IM_0365,0,1024,1024,51,"0,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,500.096,499.968,499.968,499.968,500.096"
IM_0371,/autodl-fs/data/Pro/DSA/dicom_all/IM_0371,0,1024,1024,32,"0,249.984,249.984,249.984,250.112,249.984,249.984,249.984,249.984,249.984,249.984,250.112,249.984,249.984,249.984,249.984,249.984,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968"
IM_0374,/autodl-fs/data/Pro/DSA/dicom_all/IM_0374,1,1024,1024,41,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968"
IM_0377,/autodl-fs/data/Pro/DSA/dicom_all/IM_0377,0,1024,1024,40,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968"
IM_0380,/autodl-fs/data/Pro/DSA/dicom_all/IM_0380,0,1024,1024,47,"0,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,500.096"
IM_0381,/autodl-fs/data/Pro/DSA/dicom_all/IM_0381,0,1024,1024,37,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,499.968,499.968,500.096,499.968,499.968,499.968"
IM_0382,/autodl-fs/data/Pro/DSA/dicom_all/IM_0382,0,1024,1024,37,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,500.096,499.968"
IM_0385,/autodl-fs/data/Pro/DSA/dicom_all/IM_0385,1,1024,1024,41,"0,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968"
IM_0388,/autodl-fs/data/Pro/DSA/dicom_all/IM_0388,1,1024,1024,45,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312"
IM_0389,/autodl-fs/data/Pro/DSA/dicom_all/IM_0389,1,1024,1024,43,"0,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312"
IM_0396,/autodl-fs/data/Pro/DSA/dicom_all/IM_0396,0,1024,1024,24,"0,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,999.936,1000.064,1000.064,999.936"
IM_0397,/autodl-fs/data/Pro/DSA/dicom_all/IM_0397,0,1024,1024,26,"0,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,999.936,1000.064,999.936,1000.064,1000.064,2000"
IM_0400,/autodl-fs/data/Pro/DSA/dicom_all/IM_0400,0,1024,1024,41,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096"
IM_0403,/autodl-fs/data/Pro/DSA/dicom_all/IM_0403,1,1024,1024,34,"0,249.984,249.984,249.984,249.984,249.984,249.984,250.112,249.984,249.984,249.984,249.984,249.984,250.112,249.984,249.984,249.984,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,1000.064"
IM_0406,/autodl-fs/data/Pro/DSA/dicom_all/IM_0406,0,1024,1024,26,"0,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,1000.064,999.936,1000.064,1000.064,999.936,2000"
IM_0409,/autodl-fs/data/Pro/DSA/dicom_all/IM_0409,0,1024,1024,27,"0,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,1000.064,1000.064,999.936,1000.064,999.936,2000.128,2000"
IM_0412,/autodl-fs/data/Pro/DSA/dicom_all/IM_0412,0,1024,1024,25,"0,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,1000.064,1000.064,999.936,1000.064,1000.064"
IM_0414,/autodl-fs/data/Pro/DSA/dicom_all/IM_0414,0,1024,1024,24,"0,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.44,333.184,333.44,999.936,1000.064,1000.064,999.936"
IM_0419,/autodl-fs/data/Pro/DSA/dicom_all/IM_0419,1,1024,1024,48,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,499.968,500.096"
IM_0422,/autodl-fs/data/Pro/DSA/dicom_all/IM_0422,1,1024,1024,34,"0,249.984,249.984,249.984,249.984,249.984,249.984,250.112,249.984,249.984,249.984,249.984,249.984,250.112,249.984,249.984,249.984,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,1000.064"
IM_0425,/autodl-fs/data/Pro/DSA/dicom_all/IM_0425,1,1024,1024,25,"0,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,999.936,1000.064,1000.064,999.936,1000.064"
IM_0434,/autodl-fs/data/Pro/DSA/dicom_all/IM_0434,0,1024,1024,26,"0,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,999.936,1000.064,999.936,1000.064,1000.064,2000"
IM_0437,/autodl-fs/data/Pro/DSA/dicom_all/IM_0437,0,1024,1024,48,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,499.968,499.968"
IM_0445,/autodl-fs/data/Pro/DSA/dicom_all/IM_0445,0,1024,1024,29,"0,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,999.936,1000.064,1000.064,999.936,1000.064,2000,2000,2000,2000.128"
IM_0448,/autodl-fs/data/Pro/DSA/dicom_all/IM_0448,1,1024,1024,21,"0,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,1000.064"
IM_0451,/autodl-fs/data/Pro/DSA/dicom_all/IM_0451,1,1024,1024,26,"0,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,1000.064,999.936,1000.064,1000.064,999.936,2000.128"
IM_0456,/autodl-fs/data/Pro/DSA/dicom_all/IM_0456,0,1024,1024,47,"0,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,500.096"
IM_0461,/autodl-fs/data/Pro/DSA/dicom_all/IM_0461,1,1024,1024,25,"0,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,1000.064,1000.064,999.936,1000.064,999.936"
IM_0464,/autodl-fs/data/Pro/DSA/dicom_all/IM_0464,0,1024,1024,41,"0,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44"
IM_0474,/autodl-fs/data/Pro/DSA/dicom_all/IM_0474,0,1024,1024,42,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,1000.064"
IM_0477,/autodl-fs/data/Pro/DSA/dicom_all/IM_0477,0,1024,1024,42,"0,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,499.968,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,1000.064"
IM_0480,/autodl-fs/data/Pro/DSA/dicom_all/IM_0480,0,1024,1024,48,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,500.096,499.968"
IM_0488,/autodl-fs/data/Pro/DSA/dicom_all/IM_0488,0,1024,1024,43,"0,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,999.936,1000.064"
IM_0491,/autodl-fs/data/Pro/DSA/dicom_all/IM_0491,0,1024,1024,47,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,1000.064,1000.064,999.936,1000.064,999.936,1000.064"
IM_0494,/autodl-fs/data/Pro/DSA/dicom_all/IM_0494,1,1024,1024,41,"0,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968"
IM_0497,/autodl-fs/data/Pro/DSA/dicom_all/IM_0497,1,1024,1024,43,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,1000.064,999.936"
IM_0500,/autodl-fs/data/Pro/DSA/dicom_all/IM_0500,1,1024,1024,39,"0,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096"
IM_0503,/autodl-fs/data/Pro/DSA/dicom_all/IM_0503,1,1024,1024,54,"0,166.656,166.784,166.528,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968"
IM_0510,/autodl-fs/data/Pro/DSA/dicom_all/IM_0510,0,1024,1024,42,"0,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,499.968,500.096,499.968,499.968,500.096,499.968,999.936"
IM_0513,/autodl-fs/data/Pro/DSA/dicom_all/IM_0513,0,1024,1024,43,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,499.968,500.096,499.968,499.968,500.096,499.968,499.968,499.968,500.096,499.968,1000.064,999.936"
IM_0516,/autodl-fs/data/Pro/DSA/dicom_all/IM_0516,0,1024,1024,59,"0,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096,499.968,499.968,500.096"
IM_0519,/autodl-fs/data/Pro/DSA/dicom_all/IM_0519,0,1024,1024,25,"0,333.184,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,1000.064,999.936,1000.064,999.936,1000.064"
IM_0522,/autodl-fs/data/Pro/DSA/dicom_all/IM_0522,0,1024,1024,25,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,1000.064,999.936,1000.064,1000.064,999.936"
IM_0525,/autodl-fs/data/Pro/DSA/dicom_all/IM_0525,0,1024,1024,52,"0,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.656,166.784,166.656,166.656,166.656,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,499.968,500.096,499.968,499.968,500.096,499.968"
IM_0533,/autodl-fs/data/Pro/DSA/dicom_all/IM_0533,0,1024,1024,25,"0,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,1000.064,999.936,1000.064,1000.064,999.936"
IM_0536,/autodl-fs/data/Pro/DSA/dicom_all/IM_0536,1,1024,1024,27,"0,333.312,333.44,333.312,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,1000.064,999.936,1000.064,999.936,1000.064,2000,2000"
IM_0539,/autodl-fs/data/Pro/DSA/dicom_all/IM_0539,1,1024,1024,25,"0,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,999.936,1000.064,999.936,1000.064,1000.064"
IM_0540,/autodl-fs/data/Pro/DSA/dicom_all/IM_0540,1,1024,1024,27,"0,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.44,333.312,333.312,333.312,333.312,333.44,333.312,333.312,1000.064,999.936,1000.064,1000.064,999.936,2000.128,2000"
